POI_Name,Location_Type,Store_Lat,Store_Lng,Vicinity
McDonald's,POI,33.4789413,-111.92421,"2882 N Scottsdale Road, Scottsdale"
Super Burrito Mexican Food,POI,33.4789413,-111.92421,"2601 North Scottsdale Road, Scottsdale"
Filiberto's,POI,33.4789413,-111.92421,"7111 East Thomas Road, Scottsdale"
Westaco,POI,33.4789413,-111.92421,"7155 East Thomas Road # 105, Scottsdale"
Chipotle Mexican Grill,POI,33.4789413,-111.92421,"2805 North Scottsdale Road, Scottsdale"
Panda Express,POI,33.4789413,-111.92421,"2931 North Scottsdale Road, Scottsdale"
Einstein Bros. Bagels,POI,33.4789413,-111.92421,"2825 North Scottsdale Road #151, Scottsdale"
D'Lish Healthy On The Go,POI,33.4789413,-111.92421,"2613 North Scottsdale Road, Scottsdale"
Starbucks,POI,33.4789413,-111.92421,"2865 North Scottsdale Road, Scottsdale"
Einstein Bros. Bagels,POI,33.4789413,-111.92421,"2825 North Scottsdale Road #151, Scottsdale"
Southwest Oncology: Grado Gordon L MD,POI,33.4789413,-111.92421,"2926 North Civic Center Plaza, Scottsdale"
Southwest Oncology Centers - Scottsdale,POI,33.4789413,-111.92421,"2926 North Civic Center Plaza, Scottsdale"
Arrowhead Health Centers Scottsdale,POI,33.4789413,-111.92421,"2629 North Scottsdale Road, Scottsdale"
21st Century Oncology,POI,33.4789413,-111.92421,"7340 East Thomas Road, Scottsdale"
"Arrowhead Health Centers - Asha Sethi, MD",POI,33.4789413,-111.92421,"2629 North Scottsdale Road Suite 200, Scottsdale"
Cigna Medical Group,POI,33.4789413,-111.92421,"7287 East Earll Drive, Building D, Scottsdale"
Albertsons,POI,33.4789413,-111.92421,"85251, 2785 North Scottsdale Road, Scottsdale"
Albertsons Pharmacy,POI,33.4789413,-111.92421,"2785 North Scottsdale Road, Scottsdale"
Green Star Doctors,POI,33.4789413,-111.92421,"2515 North Scottsdale Road #11, Scottsdale"
Wells Fargo Bank,POI,33.4789413,-111.92421,"2785 N Scottsdale RD, Scottsdale"
Chase Bank,POI,33.4789413,-111.92421,"2902 North Scottsdale Road, Scottsdale"
Wells Fargo Bank,POI,33.4789413,-111.92421,"2785 N Scottsdale RD, Scottsdale"
Chase Bank,POI,33.4789413,-111.92421,"2902 North Scottsdale Road, Scottsdale"
ATM (Wells Fargo Bank),POI,33.4789413,-111.92421,"2785 North Scottsdale Road, Scottsdale"
Cardtronics ATM,POI,33.4789413,-111.92421,"2924 North Scottsdale Road, Scottsdale"
ATM Express,POI,33.4789413,-111.92421,"2525 North Scottsdale Road, Scottsdale"
Renegade Technology Group,POI,33.4789413,-111.92421,"2785 North Scottsdale Road, Scottsdale"
Valero,POI,33.4789413,-111.92421,"2865 North Scottsdale Road, Scottsdale"
Valero,POI,33.4789413,-111.92421,"2865 North Scottsdale Road, Scottsdale"
Corner Store,POI,33.4789413,-111.92421,"2865 North Scottsdale Road, Scottsdale"
AZ Wine Co.,POI,33.4789413,-111.92421,"2515 N Scottsdale Rd, Scottsdale"
Bowlmor Scottsdale,POI,33.4789413,-111.92421,"7300 East Thomas Road, Scottsdale"
Max Sports Grille,POI,33.4789413,-111.92421,"7134 East Thomas Road, Scottsdale"
Filiberto's,POI,33.4789413,-111.92421,"7111 East Thomas Road, Scottsdale"
The Well Bar,POI,33.4789413,-111.92421,"2623 North Scottsdale Road, Scottsdale"
On the Rocks,POI,33.4789413,-111.92421,"2515 North Scottsdale Road, Scottsdale"
Filiberto's,POI,33.4789413,-111.92421,"7111 East Thomas Road, Scottsdale"
J E Southwest Group Inc,POI,33.4789413,-111.92421,"3007 North 73rd Street, Scottsdale"
Arizona Party Bike - Scottsdale,POI,33.4789413,-111.92421,"3011 North 73rd Street #109, Scottsdale"
Little Caesars Pizza,POI,33.3649615,-111.9298375,"967 East Guadalupe Road, Tempe"
Serrano's Mexican Food Restaurants,POI,33.3649615,-111.9298375,"6440 South Rural Road, Tempe"
Domino's Pizza,POI,33.3649615,-111.9298375,"709 East Guadalupe Road, Tempe"
Bogeys Sports Bar & Grill,POI,33.3649615,-111.9298375,"6463 South Rural Road, Tempe"
Jack in the Box,POI,33.3649615,-111.9298375,"850 East Guadalupe Road, Tempe"
Chopstick Express,POI,33.3649615,-111.9298375,"939 East Guadalupe Road # 1, Tempe"
Andrew's BBQ,POI,33.3649615,-111.9298375,"730 East Guadalupe Road #101, Tempe"
Mark's Cafe,POI,33.3649615,-111.9298375,"6340 South Rural Road #120, Tempe"
Burger King,POI,33.3649615,-111.9298375,"6402 South Rural Road, Tempe"
Salazar Brothers Mexican Food,POI,33.3649615,-111.9298375,"926 East Guadalupe Road, Tempe"
Dutch Bros,POI,33.3649615,-111.9298375,"6461 South Rural Road, Tempe"
Starbucks,POI,33.3649615,-111.9298375,"750 East Guadalupe Road, Tempe"
Banner Urgent Care,POI,33.3649615,-111.9298375,"6323 South Rural Road #107, Tempe"
Westchester A/L,POI,33.3649615,-111.9298375,"601 East Westchester Drive, Tempe"
Albertsons,POI,33.3649615,-111.9298375,"750 East Guadalupe Road, Tempe"
Albertsons Pharmacy,POI,33.3649615,-111.9298375,"750 East Guadalupe Road, Tempe"
"Beena A. Patel, RPh",POI,33.3649615,-111.9298375,"750 East Guadalupe Road, Tempe"
Wells Fargo ATM,POI,33.3649615,-111.9298375,"750 East Guadalupe Road, Tempe"
Bashas' Associates Federal Credit Union,POI,33.3649615,-111.9298375,"735 East Guadalupe Road, Tempe"
Ultron,POI,33.3649615,-111.9298375,"905 East Guadalupe Road, Tempe"
ATM,POI,33.3649615,-111.9298375,"905 East Guadalupe Road, Tempe"
Bogeys Sports Bar & Grill,POI,33.3649615,-111.9298375,"6463 South Rural Road, Tempe"
Macayo's Mexican Restaurants,POI,33.377465,-111.8760804,"1920 South Dobson Road, Mesa"
Pho Number One,POI,33.377465,-111.8760804,"1955 West Baseline Road #114, Mesa"
Jimmy and Joe's Pizzeria,POI,33.377465,-111.8760804,"1960 West Baseline Road, Mesa"
Big Boys Pizza & Ice Cream Restaurant,POI,33.377465,-111.8760804,"1731 West Baseline Road #115, Mesa"
China Express,POI,33.377465,-111.8760804,"1940 West Baseline Road, Mesa"
Dobson's Restaurant,POI,33.377465,-111.8760804,"2155 South Dobson Road, Mesa"
Papa Murphy's Take 'N' Bake Pizza,POI,33.377465,-111.8760804,"1955 West Baseline Road, Mesa"
KFC,POI,33.377465,-111.8760804,"1950 West Baseline Road, Mesa"
Baby Kay's Cajun Kitchen,POI,33.377465,-111.8760804,"2051 South Dobson Road, Mesa"
Baiz Fresh Foods,POI,33.377465,-111.8760804,"1858 West Baseline Road, Mesa"
Subway,POI,33.377465,-111.8760804,"1940 West Baseline Road #2, Mesa"
Millie's Cafe Puerto Rican Cuisine,POI,33.377465,-111.8760804,"1916 West Baseline Road #10, Mesa"
Cafe Agit,POI,33.377465,-111.8760804,"1954 South Dobson Road #5, Mesa"
Center Management,POI,33.377465,-111.8760804,Mesa
Golden Donuts,POI,33.377465,-111.8760804,"1818 West Baseline Road, Mesa"
Baiz Fresh Foods,POI,33.377465,-111.8760804,"1858 West Baseline Road, Mesa"
Golden Donuts,POI,33.377465,-111.8760804,"1818 West Baseline Road, Mesa"
"Valley ENT, PC",POI,33.377465,-111.8760804,"2058 South Dobson Road #10, Mesa"
Natural Healing Medical Center,POI,33.377465,-111.8760804,"2058 South Dobson Road, Mesa"
Dobson Medical Center,POI,33.377465,-111.8760804,"2204 South Dobson Road, Mesa"
JoEllen Embry WHNP,POI,33.377465,-111.8760804,"2204 South Dobson Road #203, Mesa"
Embry Women's Health,POI,33.377465,-111.8760804,"2204 South Dobson Road #203, Mesa"
Albertsons Pharmacy,POI,33.377465,-111.8760804,"1951 West Baseline Road, Mesa"
"Russ Conner, PharmD",POI,33.377465,-111.8760804,"1951 West Baseline Road, Mesa"
Albertsons,POI,33.377465,-111.8760804,"1951 West Baseline Road, Mesa"
"Daniel N. Stevens, Pharm",POI,33.377465,-111.8760804,"1946 South Dobson Road Suite 3 5, Mesa, AZ 85202"
Chase Bank,POI,33.377465,-111.8760804,"1761 West Baseline Road, Mesa"
Bank of America Financial Center,POI,33.377465,-111.8760804,"1961 West Baseline Road, Mesa"
Wells Fargo Bank,POI,33.377465,-111.8760804,"1951 West Baseline Road, Mesa"
Cardtronics ATM,POI,33.377465,-111.8760804,"1817 West Baseline Road, Mesa"
ATM (Chase),POI,33.377465,-111.8760804,"1761 West Baseline Road, Mesa"
Chase Bank,POI,33.377465,-111.8760804,"1761 West Baseline Road, Mesa"
Wells Fargo Bank,POI,33.377465,-111.8760804,"1951 West Baseline Road, Mesa"
Circle K,POI,33.377465,-111.8760804,"1817 West Baseline Road, Mesa"
Macayo's Mexican Restaurants,POI,33.377465,-111.8760804,"1920 South Dobson Road, Mesa"
Boston Market,POI,33.3483519,-111.9137063,"1804 East Elliot Road, Tempe"
Yupha's Thai Kitchen,POI,33.3483519,-111.9137063,"1805 East Elliot Road #115, Tempe"
Vincitorio's Restaurant,POI,33.3483519,-111.9137063,"1835 East Elliot Road Suite C109, Tempe"
Flanny's Bar and Grill,POI,33.3483519,-111.9137063,"1805 East Elliot Road #104, Tempe"
McDonald's,POI,33.3483519,-111.9137063,"1740 East Elliot Road, Tempe"
La Casa De Juana,POI,33.3483519,-111.9137063,"1805 East Elliot Road, Tempe"
Freddy's Frozen Custard & Steakburgers,POI,33.3483519,-111.9137063,"1818 East Elliot Road, Tempe"
Biscuits,POI,33.3483519,-111.9137063,"1815 East Elliot Road, Tempe"
Li's Asian,POI,33.3483519,-111.9137063,"7650 South McClintock Drive Suite 112, Tempe"
Longhitano's Deli & Restaurant,POI,33.3483519,-111.9137063,"1835 East Elliot Road, Tempe"
Starbucks,POI,33.3483519,-111.9137063,"1515 East Elliot Road, Tempe"
Jalsa Ice Cream & Bakery,POI,33.3483519,-111.9137063,"1805 East Elliot Road #106, Tempe"
Safeway,POI,33.3483519,-111.9137063,"1515 East Elliot Road, Tempe"
Jalsa Ice Cream & Bakery,POI,33.3483519,-111.9137063,"1805 East Elliot Road #106, Tempe"
Tempe Eyecare Associates,POI,33.3483519,-111.9137063,"7511 S Mcclintock Dr , # 101, Tempe, Az 85283"
Tempe Internal Medicine Associates,POI,33.3483519,-111.9137063,"7517 South McClintock Drive #101, Tempe"
Desert Willow Natural Medicine,POI,33.3483519,-111.9137063,"7581 South Willow Drive #101, Tempe"
All About Kids Pediatrics,POI,33.3483519,-111.9137063,"7517 South McClintock Drive #103, Tempe"
All About Kids Pediatrics,POI,33.3483519,-111.9137063,"7517 South McClintock Drive #103, Tempe"
Safeway,POI,33.3483519,-111.9137063,"1515 East Elliot Road, Tempe"
Safeway Pharmacy,POI,33.3483519,-111.9137063,"1515 East Elliot Road, Tempe"
"Robert DaSilva, PharmD",POI,33.3483519,-111.9137063,"1515 East Elliot Road, Tempe"
BBVA Compass,POI,33.3483519,-111.9137063,"7605 South McClintock Drive, Tempe"
U.S. Bank Branch,POI,33.3483519,-111.9137063,"1515 East Elliot Road, Tempe"
BBVA Compass,POI,33.3483519,-111.9137063,"7605 South McClintock Drive, Tempe"
U.S. Bank ATM,POI,33.3483519,-111.9137063,"1515 East Elliot Road, Tempe"
"AAA ATM, Inc",POI,33.3483519,-111.9137063,"1760 East Elliot Road, Tempe"
Renegade Technology Group,POI,33.3483519,-111.9137063,"1730 East Elliot Road, Tempe"
SHELL,POI,33.3483519,-111.9137063,"7602 South McClintock Drive, Tempe"
Fry's Fuel,POI,33.3483519,-111.9137063,"1760 East Elliot Road, Tempe"
Suntown Mart,POI,33.3483519,-111.9137063,"1760 East Elliot Road, Tempe"
Boston's Bar & Grille,POI,33.3483519,-111.9137063,"1730 East Elliot Road, Tempe"
Vincitorio's Restaurant,POI,33.3483519,-111.9137063,"1835 East Elliot Road Suite C109, Tempe"
Flanny's Bar and Grill,POI,33.3483519,-111.9137063,"1805 East Elliot Road #104, Tempe"
Arcadia Tavern,POI,33.4958809,-111.9792792,"4801 East Indian School Road, Phoenix"
Over Easy,POI,33.4958809,-111.9792792,"4730 East Indian School Road, Phoenix"
O.H.S.O. Eatery & nano-Brewery,POI,33.4958809,-111.9792792,"4900 East Indian School Road, Phoenix"
Eatwell,POI,33.4958809,-111.9792792,"4730 East Indian School Road, Phoenix"
Chicago Gyros,POI,33.4958809,-111.9792792,"4730 East Indian School Road #117, Phoenix"
J T's Bar & Grill,POI,33.4958809,-111.9792792,"4829 East Indian School Road, Phoenix"
Black Cat Coffee House,POI,33.4958809,-111.9792792,"4730 W Indian School Rd, Phoenix"
Starbucks,POI,33.4958809,-111.9792792,"4750 East Indian School Road, Phoenix"
Safeway,POI,33.4958809,-111.9792792,"4750 East Indian School Road, Phoenix"
NextCare Urgent Care,POI,33.4958809,-111.9792792,"4730 East Indian School Road #211, Phoenix"
HonorHealth Medical Group - Arcadia 100,POI,33.4958809,-111.9792792,"4840 East Indian School Road #100, Phoenix"
CVS Pharmacy,POI,33.4958809,-111.9792792,"4742 East Indian School Road, Phoenix"
Cardtronics ATM,POI,33.4958809,-111.9792792,"4750 East Indian School Road, Phoenix"
Arcadia Tavern,POI,33.4958809,-111.9792792,"4801 East Indian School Road, Phoenix"
O.H.S.O. Eatery & nano-Brewery,POI,33.4958809,-111.9792792,"4900 East Indian School Road, Phoenix"
J T's Bar & Grill,POI,33.4958809,-111.9792792,"4829 East Indian School Road, Phoenix"
Tavern School,POI,33.4958809,-111.9792792,Phoenix
Taco Bell,POI,33.3631631,-111.8603404,"2760 South Alma School Road, Mesa"
Nello's Pizza Mesa,POI,33.3631631,-111.8603404,"2950 South Alma School Road, Mesa"
Aloha Kitchen,POI,33.3631631,-111.8603404,"2950 South Alma School Road # 12, Mesa"
McDonald's,POI,33.3631631,-111.8603404,"2665 South Alma School Road, Mesa"
Subway,POI,33.3631631,-111.8603404,"2722 South Alma School Road #3, Mesa"
Korean BBQ,POI,33.3631631,-111.8603404,"2711 South Alma School Road # 14, Mesa"
DQ Grill & Chill Restaurant,POI,33.3631631,-111.8603404,"2754 South Alma School Road, Mesa"
Max's Mukhaase African Restaurant & Catering Services,POI,33.3631631,-111.8603404,"1245 West Guadalupe Road B7 & B8, Mesa"
Green Tea Bistro,POI,33.3631631,-111.8603404,"1309 West Guadalupe Road #5-6, Mesa"
Dickey's Barbecue Pit,POI,33.3631631,-111.8603404,"2748 South Alma School Road, Mesa"
Amados Mexican Food,POI,33.3631631,-111.8603404,"2729 South Alma School Road, Mesa"
Angry Crab Shack,POI,33.3631631,-111.8603404,"2740 South Alma School Road, Mesa"
Phoenix Chinese Palace,POI,33.3631631,-111.8603404,"2722 South Alma School Road, Mesa"
Starbucks,POI,33.3631631,-111.8603404,"1225 West Guadalupe Road, Mesa"
Safeway,POI,33.3631631,-111.8603404,"1225 West Guadalupe Road, Mesa"
Daylight Donuts,POI,33.3631631,-111.8603404,"1305 West Guadalupe Road, Mesa"
Half Baked Medical,POI,33.3631631,-111.8603404,"2815 South Alma School Road #124, Mesa"
Safeway,POI,33.3631631,-111.8603404,"1225 West Guadalupe Road, Mesa"
"Aaron M. Maxson, RPh",POI,33.3631631,-111.8603404,"1225 West Guadalupe Road, Mesa"
Safeway Pharmacy,POI,33.3631631,-111.8603404,"1225 West Guadalupe Road, Mesa"
"Michael Wisness, PharmD",POI,33.3631631,-111.8603404,"1142 West Guadalupe Road, Mesa"
Walgreens Pharmacy,POI,33.3631631,-111.8603404,"1142 West Guadalupe Road, Mesa"
"Ryan J. Gerth, PharmD",POI,33.3631631,-111.8603404,"1142 West Guadalupe Road, Mesa, AZ 85210"
Wells Fargo Bank,POI,33.3631631,-111.8603404,"1225 West Guadalupe Road, Mesa"
ATM (Wells Fargo Bank),POI,33.3631631,-111.8603404,"1225 West Guadalupe Road, Mesa"
Citibank ATM,POI,33.3631631,-111.8603404,"1210 West Guadalupe Road, Mesa"
Chase ATM,POI,33.3631631,-111.8603404,"1142 West Guadalupe Road, Mesa"
Wells Fargo Bank,POI,33.3631631,-111.8603404,"1225 West Guadalupe Road, Mesa"
Renegade Technology Group,POI,33.3631631,-111.8603404,"2726 South Alma School Road, Mesa"
Pub 'n Grub,POI,33.3631631,-111.8603404,"2815 S Alma School Rd # 101, Mesa"
Domino's Pizza,POI,33.5106875,-111.910322,"7908 East Chaparral Road, Scottsdale"
Subway,POI,33.5106875,-111.910322,"7908 East Chaparral Road #101, Scottsdale"
Randy's Restaurant & Ice Cream,POI,33.5106875,-111.910322,"7904 East Chaparral Road, Scottsdale"
Starbucks,POI,33.5106875,-111.910322,"7920 East Chaparral Road, Scottsdale"
Safeway,POI,33.5106875,-111.910322,"7920 East Chaparral Road, Scottsdale"
Safeway,POI,33.5106875,-111.910322,"7920 East Chaparral Road, Scottsdale"
Safeway Pharmacy,POI,33.5106875,-111.910322,"7920 East Chaparral Road, Scottsdale"
"Jami Housman, Pharm",POI,33.5106875,-111.910322,"7920 East Chaparral Road, Scottsdale"
"Kimberly M. Smith, PharmD",POI,33.5106875,-111.910322,"7920 East Chaparral Road, Scottsdale"
Wells Fargo Bank,POI,33.5106875,-111.910322,"7920 East Chaparral Road, Scottsdale"
Chase Bank,POI,33.5106875,-111.910322,"7908 East Chaparral Road c, Scottsdale"
Wells Fargo Bank,POI,33.5106875,-111.910322,"7920 East Chaparral Road, Scottsdale"
Chase Bank,POI,33.5106875,-111.910322,"7908 East Chaparral Road c, Scottsdale"
ATM,POI,33.5106875,-111.910322,"7904 East Chaparral Road, Phoenix"
Los Taquitos,POI,33.3479088,-111.9821959,"4747 East Elliot Road #17, Phoenix"
Cactus Jacks Bar and Grill,POI,33.3479088,-111.9821959,"4747 East Elliot Road #2, Phoenix"
The Original Burrito Company,POI,33.3479088,-111.9821959,"4949 East Elliot Road, Phoenix"
Subway,POI,33.3479088,-111.9821959,"4747 East Elliot Road #33, Phoenix"
Biscuits Restaurant,POI,33.3479088,-111.9821959,"4623 East Elliot Road, Phoenix"
Niro's Gyros,POI,33.3479088,-111.9821959,"10826 South 48th Street, Phoenix"
Jimmy & Joe's Pizzeria,POI,33.3479088,-111.9821959,"4747 East Elliot Road #12, Phoenix"
Fresko Mediterranean Kitchen,POI,33.3479088,-111.9821959,"5033 East Elliot Road, Phoenix"
Starbucks,POI,33.3479088,-111.9821959,"4747 East Elliot Road, Phoenix"
Safeway,POI,33.3479088,-111.9821959,"4747 East Elliot Road, Phoenix"
Safeway,POI,33.3479088,-111.9821959,"4747 East Elliot Road, Phoenix"
Safeway Pharmacy,POI,33.3479088,-111.9821959,"4747 East Elliot Road, Phoenix"
"Melissa Varieur, PharmD",POI,33.3479088,-111.9821959,"4747 East Elliot Road #15, Phoenix"
"Bum-Jun OH, PharmD",POI,33.3479088,-111.9821959,"4747 East Elliot Road, Phoenix"
"Rudy Weigert, RPH",POI,33.3479088,-111.9821959,"4747 East Elliot Road, Phoenix"
"Brian J. Wambold, PharmD",POI,33.3479088,-111.9821959,"4747 East Elliot Road, Phoenix"
"Anthony M. Wiseman, PharmD",POI,33.3479088,-111.9821959,"4747 East Elliot Road, Phoenix"
"Jill L. Alvis, PharmD",POI,33.3479088,-111.9821959,"4747 East Elliot Road, Phoenix"
"Robert M. Hurd III, BPharm",POI,33.3479088,-111.9821959,"4747 East Elliot Road, Phoenix, AZ 85044"
Walgreens Pharmacy,POI,33.3479088,-111.9821959,"4875 East Elliot Road, Phoenix"
Walgreens Pharmacy,POI,33.3479088,-111.9821959,"4875 East Elliot Road, Phoenix"
Chase Bank,POI,33.3479088,-111.9821959,"4745 East Elliot Road, Phoenix"
JPMorgan Chase,POI,33.3479088,-111.9821959,"4745 East Elliot Road, Phoenix"
Chase Bank,POI,33.3479088,-111.9821959,"4745 East Elliot Road, Phoenix"
Cardtronics ATM,POI,33.3479088,-111.9821959,"4747 East Elliot Road, Phoenix"
JPMorgan Chase,POI,33.3479088,-111.9821959,"4745 East Elliot Road, Phoenix"
Circle K,POI,33.3479088,-111.9821959,"4801 East Elliot Road, Phoenix"
Chase ATM,POI,33.3479088,-111.9821959,"4875 East Elliot Road, Phoenix"
Cardtronics ATM,POI,33.3479088,-111.9821959,"4901 East Elliot Road, Phoenix"
Ultron,POI,33.3479088,-111.9821959,"4801 East Elliot Road, Phoenix"
ATM,POI,33.3479088,-111.9821959,"4801 East Elliot Road, Phoenix"
Circle K,POI,33.3479088,-111.9821959,"4801 East Elliot Road, Phoenix"
Shell,POI,33.3479088,-111.9821959,"4801 East Elliot Road, Phoenix"
Cactus Jacks Bar and Grill,POI,33.3479088,-111.9821959,"4747 East Elliot Road #2, Phoenix"
Brad's Place,POI,33.3479088,-111.9821959,"4747 East Elliot Road Ste 23, Phoenix"
Mandy's Fish & Chips,POI,33.3911603,-112.0492891,"6202 South 16th Street, Phoenix"
7-Eleven,POI,33.3911603,-112.0492891,"1601 East Southern Avenue, Phoenix"
New China,POI,33.3911603,-112.0492891,"6044 South 16th Street #155, Phoenix"
OK Fish & Chips,POI,33.3911603,-112.0492891,"5825 South 16th Street #4, Phoenix"
Doña Monce Restaurant,POI,33.3911603,-112.0492891,"1361 East Saint Catherine Avenue, Phoenix"
Starbucks,POI,33.3911603,-112.0492891,"6202 South 16th Street, Phoenix"
7-Eleven,POI,33.3911603,-112.0492891,"1601 East Southern Avenue, Phoenix"
Safeway,POI,33.3911603,-112.0492891,"6202 South 16th Street, Phoenix"
Panaderia Y Pasteleria La Mejor,POI,33.3911603,-112.0492891,"5819 South 16th Street, Phoenix"
Safeway,POI,33.3911603,-112.0492891,"6202 South 16th Street, Phoenix"
Safeway Pharmacy,POI,33.3911603,-112.0492891,"6202 South 16th Street, Phoenix"
"Hal R. Wernik, RPh",POI,33.3911603,-112.0492891,United States
"Jacob M. Robison, PharmD",POI,33.3911603,-112.0492891,"6202 South 16th Street, Phoenix"
U.S. Bank - South 16th St Safeway Office,POI,33.3911603,-112.0492891,"6202 South 16th Street, Phoenix"
U.S. Bank Branch,POI,33.3911603,-112.0492891,"6202 South 16th Street, Phoenix"
"ATM 7ELEVEN, INC.",POI,33.3911603,-112.0492891,"1601 East Southern Avenue, Phoenix"
U.S. Bank ATM - South 16th Street - Safeway,POI,33.3911603,-112.0492891,"6202 South 16th Street, Phoenix"
Cardtronics ATM,POI,33.3911603,-112.0492891,"6202 South 16th Street, Phoenix"
Citibank ATM,POI,33.3911603,-112.0492891,"1601 East Southern Avenue, Phoenix"
U.S. Bank - South 16th St Safeway Office,POI,33.3911603,-112.0492891,"6202 South 16th Street, Phoenix"
Arizona Federal Credit Union - 16th Street and Southern,POI,33.3911603,-112.0492891,"1505 East Southern Avenue, Phoenix"
"ATM 7ELEVEN, INC.",POI,33.3911603,-112.0492891,"1601 East Southern Avenue, Phoenix"
Ultron,POI,33.3911603,-112.0492891,"1544 East Southern Avenue, Phoenix"
ATM,POI,33.3911603,-112.0492891,"5840 South 16th Street, Phoenix"
CIRCLE K,POI,33.3911603,-112.0492891,"1544 East Southern Avenue, Phoenix"
Safeway gas,POI,33.3911603,-112.0492891,"1533 East Southern Avenue, Phoenix"
Zipps Sports Grill,POI,33.3218242,-111.9128419,"3950 West Ray Road #5, Chandler"
Totts Asian Diner,POI,33.3218242,-111.9128419,"4030 West Ray Road E-1, Chandler"
Domino's Pizza,POI,33.3218242,-111.9128419,"3875 West Ray Road #10, Chandler"
Jimmy & Joe's Pizzeria,POI,33.3218242,-111.9128419,"4040 West Ray Road, Chandler"
Papa Murphy's Take 'N' Bake Pizza,POI,33.3218242,-111.9128419,"3900 West Ray Road Suite 7, Chandler"
Starbucks,POI,33.3218242,-111.9128419,"4030 West Ray Road #3, Chandler"
Albertsons,POI,33.3218242,-111.9128419,"4060 West Ray Road, Chandler"
CVS Pharmacy,POI,33.3218242,-111.9128419,"3990 West Ray Road, Chandler"
Albertsons Pharmacy,POI,33.3218242,-111.9128419,"4060 West Ray Road, Chandler"
BBVA Compass,POI,33.3218242,-111.9128419,"4060 West Ray Road, Chandler"
Chase Bank,POI,33.3218242,-111.9128419,"3970 West Ray Road, Chandler"
BBVA Compass,POI,33.3218242,-111.9128419,"4060 West Ray Road, Chandler"
Chase Bank,POI,33.3218242,-111.9128419,"3970 West Ray Road, Chandler"
ATM (Chase),POI,33.3218242,-111.9128419,"3970 West Ray Road, Chandler"
Cardtronics ATM,POI,33.3218242,-111.9128419,"3989 West Ray Road, Chandler"
"Automated Financial, LLC",POI,33.3218242,-111.9128419,"1300 North McClintock Drive, Chandler"
Valero,POI,33.3218242,-111.9128419,"4020 West Ray Road, Chandler"
Corner Store,POI,33.3218242,-111.9128419,"4020 West Ray Road, Chandler"
Circle K,POI,33.3218242,-111.9128419,"3989 West Ray Road, Chandler"
Zipps Sports Grill,POI,33.3218242,-111.9128419,"3950 West Ray Road #5, Chandler"
Donovan's Steak & Chop House,POI,33.5112527,-112.0146257,"3101 East Camelback Road, Phoenix"
Tarbell's,POI,33.5112527,-112.0146257,"3213 East Camelback Road, Phoenix"
Delux,POI,33.5112527,-112.0146257,"3146 East Camelback Road, Phoenix"
Tomaso's Restaurant,POI,33.5112527,-112.0146257,"3225 East Camelback Road, Phoenix"
Tommy V's Osteria Pizzeria,POI,33.5112527,-112.0146257,"3225 East Camelback Road, Phoenix"
Stella,POI,33.5112527,-112.0146257,"3160 East Camelback Road, Phoenix"
Great China International LLC,POI,33.5112527,-112.0146257,"2930 East Camelback Road #140, Phoenix"
Matt's Big Breakfast,POI,33.5112527,-112.0146257,"3118 East Camelback Road, Phoenix"
Mexx 32,POI,33.5112527,-112.0146257,"3154 East Camelback Road, Phoenix"
Keegan's Grill,POI,33.5112527,-112.0146257,"3114 East Camelback Road, Phoenix"
First Watch - Biltmore,POI,33.5112527,-112.0146257,"3215 East Camelback Road, Phoenix"
Central Bistro,POI,33.5112527,-112.0146257,"5052-5098 North 32nd Street, Phoenix"
Local Bistro,POI,33.5112527,-112.0146257,"3160 East Camelback Road, Phoenix"
Osio Restaurant Group,POI,33.5112527,-112.0146257,"3160 East Camelback Road, Phoenix"
The Tavern and Wine Store,POI,33.5112527,-112.0146257,"3205 East Camelback Road, Phoenix"
Hava Java,POI,33.5112527,-112.0146257,"3166 East Camelback Road, Phoenix"
Starbucks,POI,33.5112527,-112.0146257,"3132 East Camelback Road, Phoenix"
Munchies & More,POI,33.5112527,-112.0146257,"3200 East Camelback Road # 115, Phoenix"
Safeway,POI,33.5112527,-112.0146257,"3132 East Camelback Road, Phoenix"
"Desert Medical Assoc., Inc.",POI,33.5112527,-112.0146257,"3219 East Camelback Road, Phoenix"
Internal Medicine of Arizona,POI,33.5112527,-112.0146257,"3133 East Camelback Road #105, Phoenix"
Safeway,POI,33.5112527,-112.0146257,"3132 East Camelback Road, Phoenix"
Safeway Pharmacy,POI,33.5112527,-112.0146257,"3132 East Camelback Road, Phoenix"
"Paul J. Shiechel, BS",POI,33.5112527,-112.0146257,"3132 East Camelback Road, Phoenix, AZ 85016"
"Obinna I. Anadu, RPh",POI,33.5112527,-112.0146257,"3132 East Camelback Road, Phoenix, AZ 85016"
"Angela C. Becker, PharmD",POI,33.5112527,-112.0146257,"3132 East Camelback Road, Phoenix"
"Alex P. Reinmann, Pharm",POI,33.5112527,-112.0146257,"3132 East Camelback Road, Phoenix"
"Donald Fox, RPh",POI,33.5112527,-112.0146257,"3132 East Camelback Road, Phoenix, AZ 85016"
Lincoln Equity Group,POI,33.5112527,-112.0146257,"3131 East Camelback Road #200, Phoenix"
Biltmore Bank of Arizona,POI,33.5112527,-112.0146257,"5055 North 32nd Street, Phoenix"
Flagstar Bank,POI,33.5112527,-112.0146257,"3131 East Camelback Road # 200, Phoenix"
Wells Fargo Bank,POI,33.5112527,-112.0146257,"3102 East Camelback Road, Phoenix"
